Ticker,Fund Name,Date,NAV
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-16 00:00:00-04:00,257.43
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-17 00:00:00-04:00,257.97
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-21 00:00:00-04:00,251.84
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-22 00:00:00-04:00,258.25
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-23 00:00:00-04:00,262.65
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-24 00:00:00-04:00,268.18
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-25 00:00:00-04:00,269.83
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-28 00:00:00-04:00,270.21
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-29 00:00:00-04:00,271.84
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-04-30 00:00:00-04:00,272.00
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-01 00:00:00-04:00,273.69
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-02 00:00:00-04:00,277.96
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-05 00:00:00-04:00,276.39
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-06 00:00:00-04:00,274.14
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-07 00:00:00-04:00,275.28
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-08 00:00:00-04:00,277.44
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-09 00:00:00-04:00,277.13
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-12 00:00:00-04:00,286.41
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-13 00:00:00-04:00,288.35
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-14 00:00:00-04:00,288.54
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-15 00:00:00-04:00,289.72
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-16 00:00:00-04:00,291.70
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-19 00:00:00-04:00,291.93
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-20 00:00:00-04:00,290.97
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-21 00:00:00-04:00,285.91
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-22 00:00:00-04:00,285.86
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-23 00:00:00-04:00,284.18
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-27 00:00:00-04:00,290.02
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-28 00:00:00-04:00,288.32
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-29 00:00:00-04:00,289.25
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-05-30 00:00:00-04:00,289.01
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-02 00:00:00-04:00,290.48
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-03 00:00:00-04:00,292.49
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-04 00:00:00-04:00,292.46
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-05 00:00:00-04:00,290.84
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-06 00:00:00-04:00,294.23
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-09 00:00:00-04:00,294.47
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-10 00:00:00-04:00,296.03
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-11 00:00:00-04:00,295.24
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-12 00:00:00-04:00,296.19
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-13 00:00:00-04:00,292.69
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-16 00:00:00-04:00,295.58
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-17 00:00:00-04:00,293.12
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-18 00:00:00-04:00,293.22
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-20 00:00:00-04:00,292.55
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-23 00:00:00-04:00,295.36
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-24 00:00:00-04:00,298.81
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-25 00:00:00-04:00,298.46
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-26 00:00:00-04:00,301.03
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-27 00:00:00-04:00,302.40
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-06-30 00:00:00-04:00,303.93
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-01 00:00:00-04:00,303.93
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-02 00:00:00-04:00,305.51
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-03 00:00:00-04:00,308.03
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-07 00:00:00-04:00,305.60
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-08 00:00:00-04:00,305.58
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-09 00:00:00-04:00,307.50
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-10 00:00:00-04:00,308.32
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-11 00:00:00-04:00,307.02
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-14 00:00:00-04:00,307.72
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-15 00:00:00-04:00,306.10
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-16 00:00:00-04:00,307.26
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-17 00:00:00-04:00,309.26
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-18 00:00:00-04:00,309.09
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-21 00:00:00-04:00,309.44
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-22 00:00:00-04:00,309.80
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-23 00:00:00-04:00,312.41
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-24 00:00:00-04:00,312.30
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-25 00:00:00-04:00,313.69
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-28 00:00:00-04:00,313.60
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-29 00:00:00-04:00,312.61
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-30 00:00:00-04:00,312.25
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-07-31 00:00:00-04:00,310.89
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2025-08-01 00:00:00-04:00,305.74
